Timestamp,email,name_stud,gender,age,university,city,monthly_budget,rent,grocery,transportation,personal,misc,ef_knowledge,target_saving,wage_per_hour,tuition_fees_due_date,insurance_due_date,subway,starbucks,tacobell,walmart,notification_preferences
11/3/23 13:24,kayla.wiley@gmail.com,Kayla Wiley,Female,20,Boston University,Boston,1065,989,75,41,39,79,No,956,14,11/28/23,12/10/23,Priority 4,Priority 3,Priority 2,Priority 1,SMS text
11/22/23 6:46,sarah.reed@gmail.com,Sarah Reed,Male,25,"University of Michigan, Ann Arbor",Ann Arbor,1108,708,81,60.60988201,145,38,No,626,12,12/11/23,12/9/23,Priority 3,Priority 1,Priority 2,Priority 4,Email
11/9/23 4:36,joseph.jackson@gmail.com,Joseph Jackson,Male,20,Rice University,Houston,737,888,62,55,43,28,Yes,266,15,1/15/24,12/9/23,Priority 4,Priority 1,Priority 3,Priority 2,SMS text
10/30/23 1:06,frank.haynes@gmail.com,Frank Haynes,Male,30,Columbia University,New York,1004.876908,676.3312086,59.7896289,58,24,37,Yes,603.8204427,11,12/10/23,11/28/23,Priority 4,Priority 3,Priority 1,Priority 2,SMS text
11/20/23 17:49,barbara.cannon@gmail.com,Barbara Cannon,Male,20,Emory University,Atlanta,1004.876908,901,47,6,149,48,Yes,603.8204427,16,1/15/24,12/23/23,Priority 1,Priority 3,Priority 4,Priority 2,SMS text
11/20/23 23:43,justin.walker@gmail.com,Justin Walker,Male,30,"University of Michigan, Ann Arbor",Ann Arbor,1431,691,98,7,131,65,Yes,611,20,12/23/23,12/14/23,Priority 1,Priority 4,Priority 2,Priority 3,Email
11/3/23 1:58,stephanie.hood@gmail.com,Stephanie Hood,Female,27,University of Florida,Gainesville,1180,951,53,46,161,59.76972387,No,1036,15,11/28/23,12/8/23,Priority 3,Priority 4,Priority 2,Priority 1,Email
11/10/23 23:38,jeffrey.jones@gmail.com,Jeffrey Jones,Male,30,Carnegie Mellon University,Pittsburgh,1269,555,35,82,100,93,No,366,10,12/13/23,12/16/23,Priority 2,Priority 1,Priority 4,Priority 3,SMS text
11/2/23 18:33,cole.simmons@gmail.com,Cole Simmons,Male,23,"University of California, San Diego (UCSD)",San Diego,888,637,91,36,58,69,Yes,603.8204427,15,12/22/23,11/26/23,Priority 2,Priority 3,Priority 4,Priority 1,SMS text
11/9/23 3:16,katie.brown@gmail.com,Katie Brown,Male,18,University of Florida,Gainesville,811,513,43,97,180,59.76972387,No,721,15,12/6/23,12/21/23,Priority 3,Priority 2,Priority 1,Priority 4,SMS text
11/9/23 2:40,michelle.marquez@gmail.com,Michelle Marquez,Female,24,Cornell University,Ithaca,1233,932,57,56,200,29,Yes,756,17,11/26/23,12/15/23,Priority 4,Priority 2,Priority 1,Priority 3,SMS text
10/31/23 18:50,juan.bennett@gmail.com,Juan Bennett,Male,25,"University of California, Berkeley (UC Berkeley)",Berkeley,957,676.3312086,91,44,165,36,Yes,741,15,12/9/23,11/27/23,Priority 3,Priority 1,Priority 2,Priority 4,Email
11/5/23 19:06,thomas.carlson@gmail.com,Thomas Carlson,Male,25,"University of California, Los Angeles (UCLA)",Los Angeles,911,708,71,31,10,85,No,586,13,12/6/23,2/28/23,Priority 2,Priority 3,Priority 1,Priority 4,Email
10/28/23 23:09,sherri.dickson@gmail.com,Sherri Dickson,Male,18,University of Illinois at Urbana-Champaign,Urbana and Champaign,582,434,23,27,77,58,No,326,13,12/9/23,12/1/23,Priority 1,Priority 4,Priority 2,Priority 3,Email
10/30/23 11:33,kevin.mosley@gmail.com,Kevin Mosley,Female,29,University of Georgia,Athens,1047,618,36,39,99,91,Yes,731,14,12/21/23,11/26/23,Priority 2,Priority 3,Priority 1,Priority 4,Email
11/7/23 23:00,sandra.ellis@gmail.com,Sandra Ellis,Female,24,Johns Hopkins University,Baltimore,1133,864,22,36,125,23,No,746,19,12/24/23,2/28/23,Priority 3,Priority 1,Priority 4,Priority 2,Email
11/14/23 13:23,ian.meyers@gmail.com,Ian Meyers,Female,26,Ohio State University,Columbus,1277,910,36,39,54,32,Yes,526,20,12/2/23,11/25/23,Priority 1,Priority 4,Priority 3,Priority 2,SMS text
11/13/23 6:57,jesus.barrett@gmail.com,Jesus Barrett,Male,18,"University of California, Los Angeles (UCLA)",Los Angeles,1018,579,53,100,136,59.76972387,No,911,15,12/11/23,12/4/23,Priority 2,Priority 3,Priority 1,Priority 4,Email
11/11/23 7:40,katrina.dunn@gmail.com,Katrina Dunn,Male,19,San Jose State University,San Jose,503,644,68,37,139,59.76972387,Yes,301,16,1/15/24,12/20/23,Priority 1,Priority 3,Priority 4,Priority 2,Email
11/11/23 9:56,michael.moore@gmail.com,Michael Moore,Male,25,Cornell University,Ithaca,1158,491,59.7896289,85,127,65,No,266,10,12/19/23,12/14/23,Priority 3,Priority 2,Priority 1,Priority 4,Email
11/6/23 15:02,anthony.pierce@gmail.com,Anthony Pierce,Male,24,California Institute of Technology (Caltech),Pasadena,1441,904,43,102,19,54,No,691,17,1/15/24,11/26/23,Priority 3,Priority 1,Priority 2,Priority 4,SMS text
11/2/23 2:56,vickie.williams@gmail.com,Vickie Williams,Female,20,Carnegie Mellon University,Pittsburgh,1265,965,84,101,107,35,Yes,596,17,11/26/23,12/6/23,Priority 3,Priority 1,Priority 4,Priority 2,SMS text
11/13/23 15:38,calvin.morris@gmail.com,Calvin Morris,Male,25,Boston University,Boston,1004.876908,532,41,64,118,59,No,603.8204427,19,12/4/23,12/22/23,Priority 2,Priority 3,Priority 4,Priority 1,Email
11/5/23 11:26,james.petersen@gmail.com,James Petersen,Female,27,Carnegie Mellon University,Pittsburgh,561,851,59.7896289,105,199,59,Yes,461,18,12/4/23,12/24/23,Priority 3,Priority 4,Priority 1,Priority 2,SMS text
11/6/23 3:00,mathew.leonard@gmail.com,Mathew Leonard,Female,19,Yale University,New Haven,1297,676.3312086,60,58,153,88,No,896,18,12/14/23,2/28/23,Priority 3,Priority 1,Priority 4,Priority 2,Email
11/22/23 20:18,david.wong@gmail.com,David Wong,Female,23,"University of California, Los Angeles (UCLA)",Los Angeles,584,985,22,79,172,66,No,506,16,11/25/23,11/25/23,Priority 2,Priority 4,Priority 1,Priority 3,SMS text
11/11/23 17:13,jason.brown@yahoo.com,Jason Brown,Female,24,Boston University,Boston,802,843,60,109,98,22,Yes,541,19,11/29/23,12/18/23,Priority 4,Priority 1,Priority 3,Priority 2,Email
11/6/23 22:14,thomas.robertson@gmail.com,Thomas Robertson,Female,27,Stanford University,Stanford,643,357,62,58,24,61,No,201,18,12/21/23,12/10/23,Priority 4,Priority 2,Priority 3,Priority 1,Email
11/8/23 14:57,janet.hernandez@gmail.com,Janet Hernandez,Female,25,University of Pennsylvania (UPenn),Philadelphia,1208,568,59.7896289,111,3,42,No,1196,14,12/7/23,11/30/23,Priority 2,Priority 1,Priority 3,Priority 4,Email
10/30/23 18:47,amber.little@gmail.com,Amber Little,Female,21,Boston University,Boston,1394,986,64,51,84,59.76972387,No,1006,17,12/14/23,12/19/23,Priority 1,Priority 3,Priority 4,Priority 2,Email
11/1/23 1:24,daniel.bryant@gmail.com,Daniel Bryant,Male,19,Cornell University,Ithaca,739,606,46,113,180,59,Yes,316,12,12/12/23,12/15/23,Priority 1,Priority 4,Priority 2,Priority 3,Email
11/1/23 23:57,william.barnes@gmail.com,William Barnes,Female,18,University of Chicago,Chicago,1176,753,86,12,107,46,No,371,15,12/11/23,12/14/23,Priority 3,Priority 1,Priority 2,Priority 4,Email
11/18/23 14:41,vanessa.martin@hotmail.com,Vanessa Martin,Female,30,Cornell University,Ithaca,1366,629,67,97,180,32,Yes,1176,18,11/28/23,2/28/23,Priority 3,Priority 1,Priority 2,Priority 4,Email
11/19/23 22:30,vanessa.perez@gmail.com,Vanessa Perez,Female,29,University of Arizona,Tucson,1103,961,83,109,154,84,Yes,501,19,12/8/23,12/12/23,Priority 3,Priority 2,Priority 4,Priority 1,SMS text
11/10/23 5:40,joe.morgan@gmail.com,Joe Morgan,Male,30,New York University (NYU),New York,825,676.3312086,59.7896289,107,139,80,Yes,306,17,12/24/23,12/10/23,Priority 1,Priority 2,Priority 4,Priority 3,SMS text
11/5/23 1:47,emily.dalton@gmail.com,Emily Dalton,Male,29,University of Illinois at Urbana-Champaign,Urbana and Champaign,1346,673,83,23,180,73,No,756,17,11/26/23,12/20/23,Priority 2,Priority 3,Priority 1,Priority 4,Email
11/22/23 3:27,erika.graham@gmail.com,Erika Graham,Female,30,University of Washington,Seattle,809,676.3312086,64,60.60988201,42,22,No,266,16,12/17/23,12/16/23,Priority 1,Priority 3,Priority 4,Priority 2,SMS text
11/23/23 11:43,andrew.stanley@gmail.com,Andrew Stanley,Female,24,Vanderbilt University,Nashville,637,852,43,16,83,91,Yes,271,16,12/18/23,11/27/23,Priority 4,Priority 1,Priority 3,Priority 2,SMS text
11/13/23 10:10,virginia.anderson@gmail.com,Virginia Anderson,Male,28,Cornell University,Ithaca,1211,573,77,94,157,35,No,1181,14,1/15/24,12/21/23,Priority 3,Priority 4,Priority 1,Priority 2,Email
11/16/23 16:20,john.martinez@gmail.com,John Martinez,Male,25,University of Pennsylvania (UPenn),Philadelphia,1004.876908,352,32,85,149,37,Yes,603.8204427,15,12/14/23,12/17/23,Priority 4,Priority 3,Priority 1,Priority 2,SMS text
10/30/23 1:06,michael.frazier@gmail.com,Michael Frazier,Female,25,University of Florida,Gainesville,1340,365,64,12,144,39,No,881,14,1/15/24,2/28/23,Priority 2,Priority 1,Priority 4,Priority 3,Email
11/7/23 22:43,michael.taylor@gmail.com,Michael Taylor,Male,28,University of Florida,Gainesville,671,795,66,120,47,93,Yes,541,12,11/26/23,12/10/23,Priority 1,Priority 3,Priority 2,Priority 4,Email
11/19/23 18:30,victor.wilson@gmail.com,Victor Wilson,Female,19,Emory University,Atlanta,1251,407,66,11,19,85,No,471,10,12/15/23,11/25/23,Priority 3,Priority 2,Priority 4,Priority 1,SMS text
11/11/23 22:48,nicole.king@gmail.com,Nicole King,Male,19,Rice University,Houston,1004.876908,381,65,24,16,59.76972387,Yes,603.8204427,13,1/15/24,12/23/23,Priority 3,Priority 1,Priority 2,Priority 4,SMS text
10/29/23 3:05,cheyenne.long@gmail.com,Cheyenne Long,Male,29,Carnegie Mellon University,Pittsburgh,1049,509,37,26,62,67,No,361,15,12/23/23,12/24/23,Priority 3,Priority 1,Priority 4,Priority 2,SMS text
11/1/23 13:51,richard.smith@gmail.com,Richard Smith,Female,18,Columbia University,New York,1031,885,59,89,99,22,Yes,603.8204427,17,12/6/23,12/15/23,Priority 3,Priority 1,Priority 2,Priority 4,SMS text
11/20/23 12:43,alyssa.andrews@gmail.com,Alyssa Andrews,Female,18,New York University (NYU),New York,1312,374,61,72,105,52,Yes,1126,13,12/16/23,2/28/23,Priority 4,Priority 1,Priority 3,Priority 2,SMS text
11/11/23 11:50,christina.swanson@hotmail.com,Christina Swanson,Female,24,Rice University,Houston,923,377,99,60.60988201,52,58,No,721,20,12/4/23,12/18/23,Priority 3,Priority 4,Priority 1,Priority 2,Email
11/10/23 16:27,john.perry@gmail.com,John Perry,Female,20,Georgetown University,"Washington, D.C.",1349,683,21,66,98.48837784,93,Yes,256,17,1/15/24,12/24/23,Priority 1,Priority 4,Priority 2,Priority 3,Email
11/9/23 10:52,michael.foster@gmail.com,Michael Foster,Female,24,"University of Michigan, Ann Arbor",Ann Arbor,968,402,77,53,157,60,Yes,431,16,12/23/23,11/27/23,Priority 1,Priority 3,Priority 4,Priority 2,Email
11/6/23 7:06,kevin.williams@gmail.com,Kevin Williams,Male,22,University of Notre Dame,Notre Dame,1367,426,39,85,193,70,No,1276,18,11/29/23,12/21/23,Priority 1,Priority 3,Priority 2,Priority 4,SMS text
11/11/23 3:03,donald.snow@gmail.com,Donald Snow,Male,28,Duke University,Durham,880,453,48,61,107,31,Yes,821,12,12/4/23,11/25/23,Priority 4,Priority 1,Priority 2,Priority 3,Email
11/22/23 3:00,hannah.simmons@gmail.com,Hannah Simmons,Male,24,University of Chicago,Chicago,878,380,81,92,97,81,Yes,751,12,12/14/23,2/28/23,Priority 3,Priority 2,Priority 1,Priority 4,Email
11/6/23 13:44,charles.alvarez@gmail.com,Charles Alvarez,Female,25,University of Chicago,Chicago,1468,917,99,98,39,91,No,1006,19,12/1/23,12/11/23,Priority 3,Priority 4,Priority 2,Priority 1,Email
11/2/23 13:17,lori.burton@gmail.com,Lori Burton,Male,30,"University of California, San Diego (UCSD)",San Diego,1483,676.3312086,79,46,84,45,No,746,16,12/3/23,12/24/23,Priority 1,Priority 4,Priority 3,Priority 2,SMS text
11/3/23 21:47,haley.martinez@gmail.com,Haley Martinez,Male,21,University of Wisconsin-Madison,Madison,1004.876908,822,76,56,25,88,Yes,603.8204427,14,12/2/23,12/11/23,Priority 4,Priority 2,Priority 1,Priority 3,Email
11/15/23 22:52,jorge.brown@gmail.com,Jorge Brown,Male,21,University of Miami,Coral Gables,974,465,40,56,53,82,No,521,15,12/21/23,12/13/23,Priority 3,Priority 4,Priority 1,Priority 2,Email
11/21/23 19:47,taylor.terry@gmail.com,Taylor Terry,Female,28,Carnegie Mellon University,Pittsburgh,1290,847,97,78,11,44,Yes,336,15,11/25/23,12/17/23,Priority 4,Priority 2,Priority 3,Priority 1,SMS text
11/1/23 18:39,dennis.green@hotmail.com,Dennis Green,Female,30,University of Georgia,Athens,1159,778,21,93,160,57,No,856,15,12/13/23,11/27/23,Priority 1,Priority 2,Priority 3,Priority 4,SMS text
11/9/23 0:09,jeffrey.howard@gmail.com,Jeffrey Howard,Female,29,Duke University,Durham,1337,726,59.7896289,57,193,71,Yes,911,13,12/6/23,12/10/23,Priority 2,Priority 1,Priority 3,Priority 4,SMS text
11/15/23 7:47,michael.allen@gmail.com,Michael Allen,Male,30,Ohio State University,Columbus,1106,380,92,113,59,33,No,276,15,12/24/23,12/7/23,Priority 2,Priority 4,Priority 3,Priority 1,Email
11/7/23 15:35,angela.lee@gmail.com,Angela Lee,Female,28,University of Virginia,Charlottesville,829,420,27,63,52,100,No,611,18,12/3/23,12/18/23,Priority 4,Priority 3,Priority 1,Priority 2,SMS text
11/11/23 6:22,erica.smith@gmail.com,Erica Smith,Male,29,University of Illinois at Urbana-Champaign,Urbana and Champaign,669,433,56,82,14,66,No,611,15,1/15/24,12/14/23,Priority 3,Priority 4,Priority 2,Priority 1,SMS text
11/16/23 0:49,james.johnson@gmail.com,James Johnson,Male,24,Johns Hopkins University,Baltimore,1249,915,87,25,156,37,Yes,296,12,12/15/23,2/28/23,Priority 3,Priority 4,Priority 2,Priority 1,Email
11/18/23 10:44,crystal.gill@gmail.com,Crystal Gill,Male,26,Duke University,Durham,1133,901,38,70,125,79,Yes,971,18,11/30/23,2/28/23,Priority 4,Priority 1,Priority 2,Priority 3,SMS text
11/23/23 18:28,alexander.conner@gmail.com,Alexander Conner,Female,19,University of Virginia,Charlottesville,1148,950,89,108,125,62,Yes,711,20,12/2/23,2/28/23,Priority 3,Priority 1,Priority 2,Priority 4,SMS text
11/18/23 9:47,courtney.butler@gmail.com,Courtney Butler,Female,20,Massachusetts Institute of Technology (MIT),Cambridge,978,871,47,60.60988201,149,59.76972387,Yes,816,16,12/8/23,12/15/23,Priority 3,Priority 4,Priority 1,Priority 2,Email
11/3/23 2:22,stacy.weaver@gmail.com,Stacy Weaver,Female,30,"University of Maryland, College Park",College Park,849,780,59,112,69,31,No,656,16,12/18/23,12/20/23,Priority 2,Priority 4,Priority 3,Priority 1,Email
11/23/23 20:47,joel.le@yahoo.com,Joel Le,Male,21,Duke University,Durham,1004.876908,808,64,30,66,53,No,603.8204427,16,12/8/23,2/28/23,Priority 4,Priority 1,Priority 3,Priority 2,Email
11/1/23 16:00,patrick.walsh@gmail.com,Patrick Walsh,Female,25,University of Washington,Seattle,751,702,48,62,175,92,Yes,321,19,12/2/23,2/28/23,Priority 4,Priority 3,Priority 2,Priority 1,Email
11/14/23 16:29,mark.jackson@gmail.com,Mark Jackson,Female,28,Johns Hopkins University,Baltimore,1454,882,72,92,32,69,Yes,1371,16,12/21/23,12/5/23,Priority 3,Priority 2,Priority 1,Priority 4,Email
11/13/23 8:33,danielle.bentley@gmail.com,Danielle Bentley,Female,20,Northwestern University,Evanston,725,505,79,100,189,20,Yes,471,16,11/26/23,12/5/23,Priority 4,Priority 1,Priority 2,Priority 3,Email
11/11/23 7:10,brian.owen@gmail.com,Brian Owen,Female,19,Georgetown University,"Washington, D.C.",578,370,87,81,144,76,Yes,281,14,12/12/23,12/2/23,Priority 4,Priority 1,Priority 3,Priority 2,Email
11/8/23 17:24,ryan.gray@yahoo.com,Ryan Gray,Female,22,University of Miami,Coral Gables,1067,676.3312086,20,52,54,67,Yes,676,15,12/22/23,12/2/23,Priority 1,Priority 2,Priority 3,Priority 4,SMS text
11/6/23 13:12,derek.chambers@gmail.com,Derek Chambers,Male,30,Columbia University,New York,1169,387,36,10,10,57,No,603.8204427,15,12/15/23,12/16/23,Priority 4,Priority 1,Priority 3,Priority 2,Email
11/7/23 15:04,larry.anderson@gmail.com,Larry Anderson,Female,29,Northwestern University,Evanston,513,676.3312086,81,102,7,30,No,296,16,12/3/23,11/27/23,Priority 2,Priority 3,Priority 4,Priority 1,SMS text
11/11/23 1:49,zachary.phillips@gmail.com,Zachary Phillips,Female,28,Emory University,Atlanta,1397,516,66,59,112,27,No,603.8204427,10,12/18/23,12/8/23,Priority 1,Priority 4,Priority 3,Priority 2,Email
11/4/23 3:16,david.olson@gmail.com,David Olson,Female,18,Cornell University,Ithaca,623,371,39,53,68,60,Yes,603.8204427,12,12/8/23,11/26/23,Priority 1,Priority 4,Priority 3,Priority 2,Email
11/18/23 6:28,melissa.garcia@gmail.com,Melissa Garcia,Female,30,"University of California, Los Angeles (UCLA)",Los Angeles,519,670,67,21,126,59.76972387,No,366,14,12/15/23,12/4/23,Priority 4,Priority 2,Priority 3,Priority 1,Email
11/9/23 0:33,scott.fleming@hotmail.com,Scott Fleming,Female,22,Rice University,Houston,1445,551,75,81,172,59.76972387,Yes,466,13,1/15/24,12/10/23,Priority 3,Priority 2,Priority 1,Priority 4,Email
11/16/23 10:52,thomas.salinas@gmail.com,Thomas Salinas,Female,23,Stanford University,Stanford,701,717,65,39,11,34,No,571,19,11/27/23,11/26/23,Priority 1,Priority 4,Priority 2,Priority 3,Email
11/2/23 18:43,jose.smith@gmail.com,Jose Smith,Female,26,University of Arizona,Tucson,1024,993,89,2,149,96,No,246,14,12/11/23,11/26/23,Priority 3,Priority 4,Priority 1,Priority 2,Email
11/23/23 0:16,william.martinez@yahoo.com,William Martinez,Female,29,Cornell University,Ithaca,789,900,82,72,186,53,Yes,396,14,12/23/23,12/22/23,Priority 3,Priority 2,Priority 4,Priority 1,SMS text
11/5/23 4:44,matthew.johnson@gmail.com,Matthew Johnson,Male,27,Northwestern University,Evanston,1218,676.3312086,26,41,98.48837784,59.76972387,Yes,776,10,12/10/23,12/20/23,Priority 3,Priority 1,Priority 2,Priority 4,SMS text
11/8/23 1:28,marc.morrison@gmail.com,Marc Morrison,Male,20,University of Illinois at Urbana-Champaign,Urbana and Champaign,784,525,59.7896289,78,10,59.76972387,Yes,461,18,12/2/23,12/7/23,Priority 1,Priority 2,Priority 3,Priority 4,SMS text
11/23/23 23:11,ashley.shepherd@gmail.com,Ashley Shepherd,Female,26,Georgetown University,"Washington, D.C.",1046,794,27,50,182,81,No,1006,17,11/29/23,12/16/23,Priority 3,Priority 1,Priority 2,Priority 4,Email
11/11/23 17:05,jeffery.jordan@gmail.com,Jeffery Jordan,Female,21,"University of California, Los Angeles (UCLA)",Los Angeles,796,541,59.7896289,0,141,90,Yes,251,14,12/5/23,12/6/23,Priority 3,Priority 2,Priority 1,Priority 4,Email
11/6/23 14:22,travis.carter@gmail.com,Travis Carter,Female,27,Cornell University,Ithaca,1004.876908,832,79,30,167,54,No,603.8204427,20,1/15/24,12/17/23,Priority 1,Priority 4,Priority 2,Priority 3,Email
11/12/23 14:04,john.ball@gmail.com,John Ball,Female,25,New York University (NYU),New York,1496,730,59.7896289,67,196,57,No,1146,10,12/24/23,12/17/23,Priority 2,Priority 1,Priority 3,Priority 4,SMS text
10/31/23 22:07,jared.whitney@gmail.com,Jared Whitney,Male,19,University of Washington,Seattle,1154,589,32,29,42,24,No,603.8204427,10,1/15/24,12/10/23,Priority 1,Priority 3,Priority 2,Priority 4,SMS text
11/17/23 4:56,gloria.marshall@gmail.com,Gloria Marshall,Male,26,Johns Hopkins University,Baltimore,804,599,75,90,13,69,No,526,17,11/28/23,12/8/23,Priority 2,Priority 1,Priority 4,Priority 3,SMS text
11/16/23 18:21,lisa.oliver@gmail.com,Lisa Oliver,Male,28,Washington University in St. Louis,St. Louis,874,783,48,61,8,24,No,371,19,12/21/23,12/2/23,Priority 2,Priority 3,Priority 1,Priority 4,SMS text
11/17/23 4:23,jessica.stone@gmail.com,Jessica Stone,Female,18,University of Arizona,Tucson,1134,861,59.7896289,45,65,37,No,301,11,12/15/23,12/24/23,Priority 1,Priority 4,Priority 3,Priority 2,Email
11/8/23 2:52,joseph.cline@gmail.com,Joseph Cline,Female,20,Rice University,Houston,1121,541,82,86,22,59.76972387,Yes,806,15,1/15/24,12/5/23,Priority 3,Priority 2,Priority 1,Priority 4,SMS text
11/10/23 15:34,michelle.rodriguez@gmail.com,Michelle Rodriguez,Female,21,California Institute of Technology (Caltech),Pasadena,1082,768,40,84,194,40,No,281,18,11/30/23,12/20/23,Priority 4,Priority 3,Priority 1,Priority 2,SMS text
11/20/23 18:52,william.sanders@gmail.com,William Sanders,Male,21,University of Southern California (USC),Los Angeles,1405,683,40,14,196,27,Yes,1101,10,12/8/23,11/30/23,Priority 2,Priority 1,Priority 3,Priority 4,Email
11/23/23 9:29,joel.butler@gmail.com,Joel Butler,Male,19,Cornell University,Ithaca,1381,990,100,107,181,70,No,1221,19,1/15/24,12/14/23,Priority 1,Priority 3,Priority 2,Priority 4,Email
11/18/23 18:53,shannon.diaz@gmail.com,Shannon Diaz,Female,29,University of Notre Dame,Notre Dame,567,653,99,60.60988201,197,67,No,511,15,11/25/23,12/2/23,Priority 3,Priority 1,Priority 4,Priority 2,Email
10/30/23 2:50,jeremiah.vargas@hotmail.com,Jeremiah Vargas,Female,24,Massachusetts Institute of Technology (MIT),Cambridge,946,793,90,45,152,84,No,731,15,12/15/23,11/27/23,Priority 1,Priority 4,Priority 2,Priority 3,Email
11/15/23 17:12,cindy.burke@gmail.com,Cindy Burke,Male,27,Emory University,Atlanta,1004.876908,409,57,120,48,21,No,603.8204427,12,1/15/24,12/23/23,Priority 4,Priority 3,Priority 1,Priority 2,Email
11/14/23 16:44,deborah.lee@gmail.com,Deborah Lee,Female,19,Massachusetts Institute of Technology (MIT),Cambridge,1101,416,59.7896289,101,98.48837784,77,No,796,19,11/25/23,12/9/23,Priority 3,Priority 2,Priority 4,Priority 1,Email
11/5/23 20:18,patricia.long@gmail.com,Patricia Long,Female,26,University of Georgia,Athens,1490,676.3312086,74,116,98.48837784,49,Yes,1146,17,1/15/24,12/18/23,Priority 3,Priority 2,Priority 1,Priority 4,Email
11/10/23 1:14,alexander.king@gmail.com,Alexander King,Male,23,University of Wisconsin-Madison,Madison,1004.876908,373,91,1,41,89,No,603.8204427,12,11/30/23,12/24/23,Priority 4,Priority 2,Priority 1,Priority 3,Email
10/29/23 20:11,david.riggs@gmail.com,David Riggs,Male,30,Brown University,Providence,1011,718,41,60.60988201,75,79,Yes,911,16,12/13/23,12/21/23,Priority 4,Priority 2,Priority 3,Priority 1,Email
11/20/23 13:21,kristin.malone@gmail.com,Kristin Malone,Female,22,Duke University,Durham,1445,913,47,99,192,93,No,1016,16,12/20/23,12/13/23,Priority 4,Priority 1,Priority 2,Priority 3,SMS text
11/8/23 19:12,samantha.lester@gmail.com,Samantha Lester,Male,18,"University of California, Berkeley (UC Berkeley)",Berkeley,1110,711,77,60.60988201,20,27,Yes,926,10,11/29/23,12/11/23,Priority 4,Priority 2,Priority 1,Priority 3,SMS text
11/5/23 11:11,russell.campos@gmail.com,Russell Campos,Male,26,University of Miami,Coral Gables,1161,826,97,45,31,59.76972387,Yes,501,12,12/11/23,12/23/23,Priority 2,Priority 4,Priority 3,Priority 1,SMS text
10/31/23 5:16,michael.adkins@gmail.com,Michael Adkins,Female,29,Vanderbilt University,Nashville,592,804,53,0,50,42,Yes,466,13,12/19/23,2/28/23,Priority 1,Priority 3,Priority 2,Priority 4,Email
11/18/23 20:37,mark.palmer@gmail.com,Mark Palmer,Male,23,University of Notre Dame,Notre Dame,1065,491,90,25,31,27,Yes,256,13,11/29/23,12/4/23,Priority 4,Priority 3,Priority 2,Priority 1,Email
11/23/23 6:38,connor.wilkerson@gmail.com,Connor Wilkerson,Male,26,Massachusetts Institute of Technology (MIT),Cambridge,1431,351,37,112,98.48837784,39,No,621,16,1/15/24,12/7/23,Priority 2,Priority 1,Priority 3,Priority 4,SMS text
11/17/23 17:29,brandon.moses@yahoo.com,Brandon Moses,Male,28,"University of Michigan, Ann Arbor",Ann Arbor,1237,753,59.7896289,93,181,40,Yes,603.8204427,14,12/21/23,12/23/23,Priority 1,Priority 4,Priority 2,Priority 3,Email
11/9/23 13:08,jack.lynn@gmail.com,Jack Lynn,Male,28,Ohio State University,Columbus,588,983,46,17,199,49,No,356,18,11/27/23,12/10/23,Priority 1,Priority 3,Priority 2,Priority 4,Email
11/17/23 6:21,bobby.smith@gmail.com,Bobby Smith,Female,22,University of Wisconsin-Madison,Madison,735,617,73,62,163,39,No,446,16,12/13/23,2/28/23,Priority 3,Priority 1,Priority 2,Priority 4,Email
11/5/23 23:40,michelle.riley@gmail.com,Michelle Riley,Male,23,"University of California, Berkeley (UC Berkeley)",Berkeley,1424,354,27,46,98.48837784,45,Yes,811,13,12/4/23,12/12/23,Priority 4,Priority 3,Priority 2,Priority 1,Email
11/13/23 7:00,mitchell.flores@gmail.com,Mitchell Flores,Female,29,Boston University,Boston,531,694,29,35,200,61,No,391,20,11/26/23,12/21/23,Priority 2,Priority 3,Priority 1,Priority 4,SMS text
11/11/23 17:36,thomas.fuller@hotmail.com,Thomas Fuller,Female,20,University of Notre Dame,Notre Dame,799,940,79,8,21,59.76972387,Yes,506,14,12/23/23,12/22/23,Priority 2,Priority 1,Priority 3,Priority 4,Email
11/7/23 22:56,paul.wong@gmail.com,Paul Wong,Female,30,Brown University,Providence,523,713,61,63,98.48837784,59,No,251,14,11/30/23,2/28/23,Priority 4,Priority 3,Priority 2,Priority 1,SMS text
11/15/23 19:08,adrian.york@gmail.com,Adrian York,Male,25,University of North Carolina at Chapel Hill (UNC Chapel Hill),Chapel Hill,979,632,29,119,156,59.76972387,No,516,10,12/1/23,12/15/23,Priority 2,Priority 1,Priority 3,Priority 4,SMS text
11/19/23 8:08,cindy.jensen@gmail.com,Cindy Jensen,Male,22,University of Wisconsin-Madison,Madison,1013,954,99,99,88,47,No,551,18,12/3/23,12/16/23,Priority 2,Priority 3,Priority 4,Priority 1,SMS text
11/17/23 9:42,laura.henderson@hotmail.com,Laura Henderson,Female,30,"University of California, Los Angeles (UCLA)",Los Angeles,1004.876908,403,87,60.60988201,154,92,Yes,603.8204427,17,12/13/23,12/14/23,Priority 3,Priority 2,Priority 4,Priority 1,Email
11/11/23 4:57,andrew.gentry@gmail.com,Andrew Gentry,Female,18,Columbia University,New York,1013,619,84,85,172,67,Yes,981,20,12/2/23,11/25/23,Priority 3,Priority 1,Priority 2,Priority 4,SMS text
11/15/23 21:56,randy.vazquez@gmail.com,Randy Vazquez,Male,26,Boston University,Boston,993,835,28,19,200,59.76972387,No,386,13,12/5/23,12/1/23,Priority 3,Priority 2,Priority 1,Priority 4,Email
